transaction_id,customer_age,account_age_days,transaction_amount,hour_of_day,day_of_week,merchant_category,transaction_type,channel,international,country_match,device_trusted,previous_failed_attempts,transactions_last_24h,avg_amount_30d,amount_to_avg_ratio,distance_from_home_km,card_present,is_fraud
TXN001731,38,1177,108.7,5,Monday,fashion,transfer,web,1,0,0,0,14,125.82,0.8639,204.03,0,1
TXN001732,39,326,6.85,4,Wednesday,fashion,bill_payment,mobile_app,0,1,1,0,7,21.04,0.3255,0.85,0,0
TXN001733,36,355,672.55,3,Saturday,restaurant,transfer,mobile_app,0,1,0,1,4,92.43,7.2761,9.36,0,1
TXN001734,20,1376,20.68,19,Saturday,digital_goods,purchase,mobile_app,0,1,1,0,3,31.05,0.6659,12.41,0,0
TXN001735,32,1041,27.81,5,Monday,grocery,bill_payment,web,1,1,1,0,3,41.74,0.6663,241.71,0,0
TXN001736,51,640,121.78,10,Monday,fashion,purchase,mobile_app,0,1,1,0,8,63.72,1.9112,66.67,0,0
TXN001737,21,1114,97.06,18,Friday,travel,purchase,mobile_app,0,1,1,2,8,27.63,3.5123,45.85,0,0
TXN001738,37,971,136.99,10,Thursday,restaurant,cash_withdrawal,pos,0,1,1,0,6,64.0,2.1405,35.38,1,0
TXN001739,28,388,3.9,1,Tuesday,digital_goods,transfer,mobile_app,0,1,1,0,5,9.74,0.4006,67.99,0,0
TXN001740,40,1444,64.75,8,Saturday,fuel,bill_payment,atm,0,1,1,1,5,58.36,1.1096,44.71,1,0
TXN001741,34,1264,2.0,2,Tuesday,grocery,transfer,web,1,1,1,0,4,8.0,0.25,167.97,0,0
TXN001742,58,812,65.75,9,Monday,fashion,purchase,web,0,1,1,0,4,36.11,1.8207,12.36,0,0
TXN001743,46,1376,23.05,17,Saturday,healthcare,purchase,mobile_app,0,1,1,0,5,78.65,0.2931,5.93,0,0
TXN001744,22,2527,35.51,12,Friday,fuel,purchase,mobile_app,0,1,1,1,7,66.56,0.5335,8.11,0,0
TXN001745,48,351,15.84,16,Wednesday,digital_goods,purchase,pos,0,0,0,1,4,16.7,0.949,19.06,1,0
TXN001746,29,662,24.0,2,Friday,digital_goods,purchase,web,0,1,1,0,3,18.32,1.3105,87.49,0,0
TXN001747,31,686,20.42,18,Sunday,digital_goods,purchase,mobile_app,0,1,1,1,7,25.9,0.7883,13.24,0,0
TXN001748,43,1356,138.08,10,Monday,travel,purchase,mobile_app,0,1,1,1,6,48.62,2.8398,8.4,0,0
TXN001749,33,498,15.76,6,Friday,restaurant,purchase,web,0,1,0,0,8,9.85,1.6012,120.82,0,0
TXN001750,51,1306,63.73,15,Tuesday,digital_goods,cash_withdrawal,mobile_app,0,1,1,0,7,42.12,1.5132,28.98,0,0
TXN001751,29,546,20.89,3,Thursday,digital_goods,purchase,web,0,0,1,1,6,53.21,0.3925,14.78,0,0
TXN001752,31,317,112.14,11,Thursday,grocery,purchase,web,0,1,1,0,5,34.68,3.2334,4.98,0,0
TXN001753,30,847,33.12,10,Wednesday,grocery,cash_withdrawal,web,0,1,1,1,6,62.07,0.5335,4.35,0,0
TXN001754,32,537,166.02,3,Tuesday,travel,cash_withdrawal,pos,0,1,0,1,5,49.95,3.3235,49.23,1,0
TXN001755,53,907,117.45,22,Saturday,fashion,purchase,web,0,1,1,1,4,28.79,4.0795,1.73,0,0
TXN001756,47,1063,14.51,8,Wednesday,digital_goods,purchase,pos,0,1,0,0,7,10.55,1.3759,21.28,1,0
TXN001757,61,195,93.61,0,Sunday,fuel,bill_payment,web,1,0,1,1,6,46.81,1.9998,246.27,0,1
TXN001758,68,586,2.21,10,Wednesday,grocery,transfer,web,0,1,1,0,3,21.41,0.1033,13.0,0,0
TXN001759,26,847,23.18,23,Saturday,electronics,purchase,atm,0,1,1,0,2,28.04,0.8266,28.96,1,0
TXN001760,40,1380,126.28,16,Thursday,digital_goods,purchase,web,0,1,0,0,4,60.04,2.1034,10.58,0,1
TXN001761,24,1270,218.36,15,Wednesday,travel,purchase,mobile_app,0,1,1,1,6,117.98,1.8509,89.96,0,0
TXN001762,29,416,16.35,21,Friday,grocery,purchase,pos,0,0,1,0,9,41.37,0.3953,32.06,1,0
TXN001763,31,712,48.79,2,Saturday,electronics,purchase,pos,0,1,1,0,9,63.37,0.7699,63.69,1,0
TXN001764,25,1100,2.3,13,Thursday,digital_goods,bill_payment,mobile_app,0,1,1,0,2,15.03,0.1532,23.43,0,0
TXN001765,25,676,64.98,7,Thursday,restaurant,purchase,web,0,1,1,1,5,50.74,1.2806,28.54,0,0
TXN001766,37,449,9.98,16,Friday,grocery,purchase,pos,0,1,1,0,9,40.73,0.2451,35.7,1,0
TXN001767,23,777,221.18,20,Friday,electronics,transfer,pos,0,1,1,1,4,103.03,2.1467,18.75,1,0
TXN001768,50,1031,64.23,1,Thursday,healthcare,purchase,web,1,0,1,0,10,28.81,2.229,102.94,0,1
TXN001769,27,383,24.15,3,Saturday,restaurant,cash_withdrawal,mobile_app,0,1,1,1,4,35.73,0.676,21.65,0,0
TXN001770,76,1182,126.17,22,Wednesday,restaurant,purchase,atm,0,1,1,0,6,91.14,1.3845,39.02,1,0
TXN001771,33,883,32.38,11,Thursday,grocery,purchase,mobile_app,0,1,1,0,5,39.79,0.8136,65.87,1,0
TXN001772,40,1211,21.67,7,Friday,electronics,purchase,atm,1,0,1,0,4,19.14,1.1322,143.02,1,0
TXN001773,22,764,111.18,3,Sunday,digital_goods,bill_payment,web,0,1,1,0,7,266.98,0.4164,12.35,0,0
TXN001774,61,2289,29.13,8,Tuesday,fashion,purchase,atm,0,1,1,0,7,19.56,1.4891,61.94,1,0
TXN001775,54,1017,11.84,0,Tuesday,restaurant,transfer,mobile_app,0,1,1,0,4,40.59,0.2918,35.66,0,0
TXN001776,43,1303,13.9,5,Tuesday,digital_goods,purchase,web,0,1,1,0,8,54.58,0.2547,15.63,0,0
TXN001777,21,1179,44.92,4,Friday,travel,transfer,web,0,1,0,0,8,51.56,0.8713,10.3,0,0
TXN001778,42,705,30.3,2,Thursday,digital_goods,purchase,mobile_app,0,1,1,0,2,37.09,0.817,0.2,0,0
TXN001779,24,956,43.08,23,Wednesday,grocery,cash_withdrawal,mobile_app,0,1,0,1,5,37.22,1.1573,23.59,0,1
TXN001780,58,508,21.4,18,Tuesday,travel,purchase,mobile_app,0,1,1,1,6,35.9,0.5959,22.26,0,0
TXN001781,50,2185,70.4,22,Sunday,digital_goods,purchase,pos,0,1,1,0,6,19.04,3.6977,9.08,1,0
TXN001782,40,1095,213.53,5,Thursday,digital_goods,purchase,web,1,0,0,0,7,199.97,1.0678,55.96,0,1
TXN001783,18,428,40.82,6,Friday,fashion,purchase,atm,0,1,0,0,6,36.29,1.1249,10.18,1,0
TXN001784,26,1876,71.65,6,Monday,fuel,transfer,web,0,1,1,0,8,65.35,1.0964,21.02,0,0
TXN001785,48,731,65.44,13,Monday,digital_goods,purchase,pos,0,1,0,0,4,33.42,1.9583,50.01,1,0
TXN001786,55,1425,47.43,4,Monday,fashion,purchase,web,0,1,0,1,3,32.94,1.4401,18.57,1,0
TXN001787,53,189,40.06,5,Wednesday,electronics,transfer,mobile_app,0,1,1,0,6,30.63,1.3077,14.73,0,0
TXN001788,18,1661,22.51,23,Thursday,restaurant,purchase,mobile_app,0,1,1,0,2,13.93,1.6159,6.44,0,0
TXN001789,43,1065,9.69,8,Tuesday,fuel,purchase,mobile_app,0,1,1,0,5,37.88,0.2557,1.68,0,0
TXN001790,52,401,8.33,18,Wednesday,fuel,transfer,pos,0,1,1,2,6,31.72,0.2628,6.66,1,0
TXN001791,18,1052,89.01,5,Monday,digital_goods,cash_withdrawal,atm,1,1,1,0,7,98.84,0.9005,82.94,1,0
TXN001792,39,2048,14.82,22,Wednesday,restaurant,purchase,pos,0,1,1,1,5,17.96,0.825,11.34,1,0
TXN001793,43,520,40.52,16,Monday,grocery,purchase,atm,0,1,1,1,4,28.06,1.4441,27.35,1,0
TXN001794,35,514,21.49,20,Monday,electronics,purchase,pos,0,1,0,1,6,22.27,0.965,24.35,1,1
TXN001795,18,697,173.74,12,Monday,digital_goods,purchase,pos,0,1,1,1,3,120.14,1.4462,6.9,1,0
TXN001796,35,841,8.82,21,Friday,grocery,transfer,atm,0,1,1,0,5,22.74,0.388,27.51,1,0
TXN001797,35,1486,60.17,8,Sunday,digital_goods,bill_payment,mobile_app,0,1,1,1,9,63.74,0.9439,9.52,0,0
TXN001798,37,1105,30.97,11,Friday,grocery,purchase,mobile_app,0,1,1,1,5,85.5,0.3622,19.33,0,0
TXN001799,32,697,48.1,1,Monday,travel,purchase,web,0,1,1,0,3,38.27,1.2568,6.41,0,0
TXN001800,33,984,3.88,4,Sunday,digital_goods,cash_withdrawal,pos,0,1,1,0,8,15.78,0.246,27.4,1,0
TXN001801,38,2260,19.46,18,Sunday,restaurant,purchase,web,0,1,0,0,7,15.92,1.2224,10.79,0,0
TXN001802,45,1234,26.08,7,Thursday,digital_goods,transfer,mobile_app,0,1,1,0,7,78.97,0.3303,61.94,0,0
TXN001803,35,752,12.38,2,Monday,grocery,purchase,atm,0,1,1,1,9,17.16,0.7217,11.61,1,0
TXN001804,34,682,102.17,7,Saturday,restaurant,purchase,web,0,1,1,0,3,56.39,1.8118,5.78,0,0
TXN001805,40,945,51.73,8,Sunday,fuel,cash_withdrawal,mobile_app,0,1,1,0,5,46.17,1.1204,11.34,0,0
TXN001806,18,1474,16.23,17,Saturday,digital_goods,bill_payment,pos,0,0,1,0,6,55.79,0.2909,8.56,0,0
TXN001807,45,464,35.0,2,Friday,grocery,purchase,web,0,1,1,0,5,59.71,0.5862,1.22,0,0
TXN001808,39,1346,7.01,0,Friday,travel,transfer,mobile_app,0,1,1,1,7,21.71,0.3227,66.82,0,0
TXN001809,40,741,5.91,17,Sunday,fuel,purchase,mobile_app,0,1,0,0,5,21.07,0.2808,32.59,0,0
TXN001810,51,821,73.66,3,Monday,healthcare,purchase,web,0,1,1,1,7,71.15,1.0353,24.42,0,0
TXN001811,18,3402,38.49,10,Tuesday,digital_goods,purchase,web,0,1,1,0,6,27.03,1.4239,16.5,0,0
TXN001812,18,1258,10.45,16,Saturday,digital_goods,purchase,mobile_app,0,0,1,0,6,8.0,1.3063,6.45,0,0
TXN001813,43,550,99.58,12,Tuesday,restaurant,cash_withdrawal,web,0,1,1,1,10,67.84,1.468,2.48,0,0
TXN001814,39,1062,19.02,2,Wednesday,restaurant,purchase,atm,0,1,1,0,7,20.16,0.9431,19.1,0,0
TXN001815,41,1522,46.5,17,Wednesday,digital_goods,purchase,mobile_app,0,1,1,0,3,59.52,0.7813,21.22,0,0
TXN001816,33,1267,50.92,1,Tuesday,digital_goods,purchase,web,0,1,1,0,6,115.91,0.4393,15.4,0,0
TXN001817,48,108,29.82,5,Monday,digital_goods,transfer,web,0,1,1,0,5,43.04,0.6929,93.0,0,0
TXN001818,51,797,32.0,2,Friday,digital_goods,bill_payment,mobile_app,0,1,1,0,7,87.09,0.3674,1.15,0,0
TXN001819,45,1094,24.59,12,Wednesday,digital_goods,purchase,mobile_app,0,1,1,0,10,47.5,0.5176,17.58,0,0
TXN001820,36,1035,135.23,16,Thursday,grocery,purchase,mobile_app,0,1,1,1,1,133.35,1.0141,1.26,0,0
TXN001821,18,584,17.3,15,Wednesday,electronics,bill_payment,web,1,0,1,0,7,19.79,0.8739,142.4,0,0
TXN001822,49,1281,365.29,3,Sunday,healthcare,purchase,pos,0,0,1,1,5,42.27,8.6417,13.14,1,1
TXN001823,55,1665,24.92,8,Friday,restaurant,transfer,web,0,1,1,0,4,69.04,0.361,3.37,0,0
TXN001824,47,201,32.23,3,Sunday,grocery,purchase,pos,0,1,0,1,3,37.07,0.8693,7.61,1,0
TXN001825,28,183,33.27,8,Wednesday,restaurant,transfer,mobile_app,0,1,0,0,8,97.48,0.3413,15.37,0,0
TXN001826,48,1056,22.41,5,Monday,fuel,purchase,atm,0,1,1,1,8,31.15,0.7195,16.44,1,0
TXN001827,50,1351,139.78,17,Saturday,digital_goods,purchase,web,0,1,1,0,10,188.66,0.7409,10.25,0,0
TXN001828,59,521,342.51,18,Saturday,digital_goods,purchase,pos,0,1,1,0,4,195.97,1.7477,55.33,1,0
TXN001829,28,115,35.85,19,Monday,grocery,purchase,pos,0,1,1,0,8,52.1,0.6881,43.51,0,0
TXN001830,36,807,52.46,4,Friday,restaurant,purchase,web,0,1,1,0,7,63.3,0.8288,5.3,0,0
TXN001831,49,1046,69.98,0,Friday,grocery,bill_payment,web,1,1,1,0,4,100.28,0.6978,191.47,1,0
TXN001832,40,657,6.27,0,Tuesday,digital_goods,purchase,pos,0,1,0,0,8,18.09,0.3469,8.61,1,0
TXN001833,24,1546,9.83,20,Thursday,grocery,purchase,pos,0,1,1,0,7,16.53,0.5948,25.19,1,0
TXN001834,44,1004,75.92,21,Tuesday,fuel,purchase,pos,0,1,1,1,7,105.07,0.7225,13.38,1,0
TXN001835,47,479,51.96,5,Monday,fuel,purchase,mobile_app,0,1,0,0,4,51.79,1.0032,22.38,0,0
TXN001836,40,518,51.39,21,Saturday,fuel,purchase,mobile_app,0,1,1,0,4,36.12,1.4225,44.7,0,0
TXN001837,42,819,34.44,12,Thursday,restaurant,purchase,web,0,1,0,0,7,42.86,0.8034,7.44,0,0
TXN001838,36,624,6.35,4,Saturday,fashion,transfer,atm,0,1,1,0,7,8.0,0.7933,1.91,1,0
TXN001839,58,172,10.21,7,Saturday,fuel,transfer,mobile_app,0,1,1,0,5,37.07,0.2756,29.26,0,0
TXN001840,27,946,34.69,6,Sunday,grocery,purchase,mobile_app,0,1,1,0,5,24.72,1.403,7.33,0,0
TXN001841,31,529,47.46,18,Thursday,travel,transfer,web,0,1,1,0,5,82.35,0.5763,27.64,0,0
TXN001842,39,599,141.79,4,Thursday,restaurant,purchase,mobile_app,0,1,1,0,4,87.04,1.6289,24.11,0,0
TXN001843,50,348,158.07,4,Wednesday,travel,purchase,atm,0,1,1,0,5,64.41,2.4543,48.63,1,0
TXN001844,20,2081,46.97,17,Friday,fashion,bill_payment,mobile_app,0,1,1,1,6,56.53,0.8309,26.04,0,0
TXN001845,22,1209,6.59,7,Thursday,electronics,transfer,pos,0,1,1,1,5,14.47,0.4553,20.25,1,0
TXN001846,18,2406,61.14,6,Saturday,digital_goods,purchase,mobile_app,0,1,1,0,3,65.06,0.9399,19.14,0,0
TXN001847,39,654,81.8,19,Wednesday,grocery,purchase,web,0,1,0,1,3,66.9,1.2227,75.6,0,0
TXN001848,24,1255,78.99,22,Monday,fashion,purchase,web,0,0,1,1,4,104.22,0.7579,22.59,0,0
TXN001849,34,957,123.84,13,Saturday,grocery,purchase,mobile_app,1,1,1,1,6,195.41,0.6337,146.76,0,0
TXN001850,48,494,17.94,19,Saturday,restaurant,cash_withdrawal,web,0,1,1,0,6,12.57,1.4272,11.42,0,0
TXN001851,31,649,43.75,20,Wednesday,travel,purchase,pos,1,1,1,0,1,32.15,1.361,84.35,0,0
TXN001852,42,1208,18.47,14,Friday,fuel,transfer,web,1,0,1,0,5,24.92,0.7413,170.31,0,0
TXN001853,35,348,13.92,19,Thursday,electronics,cash_withdrawal,mobile_app,0,1,0,0,7,48.14,0.2891,34.05,0,0
TXN001854,48,1556,56.73,0,Saturday,fashion,purchase,atm,0,1,1,1,9,42.93,1.3213,58.74,1,0
TXN001855,45,904,19.67,0,Wednesday,fuel,transfer,mobile_app,0,1,1,1,6,35.93,0.5475,36.11,0,0
TXN001856,30,1427,98.91,21,Thursday,healthcare,cash_withdrawal,web,0,1,0,0,7,89.11,1.11,3.79,0,0
TXN001857,37,1049,20.41,3,Monday,fashion,purchase,web,1,1,1,0,3,19.24,1.0606,352.31,0,0
TXN001858,53,202,4.91,17,Tuesday,fuel,purchase,web,0,1,1,1,4,20.09,0.2441,24.58,0,0
TXN001859,44,798,20.51,10,Saturday,digital_goods,transfer,mobile_app,1,0,0,0,8,20.34,1.0084,365.69,0,1
TXN001860,21,1578,45.2,18,Wednesday,electronics,bill_payment,mobile_app,0,1,1,0,5,32.8,1.3778,58.48,0,0
TXN001861,48,895,26.42,15,Monday,fuel,purchase,mobile_app,0,1,1,0,5,17.56,1.5049,3.05,1,0
TXN001862,25,812,42.5,1,Tuesday,travel,cash_withdrawal,web,0,1,1,1,5,41.06,1.0351,19.65,0,0
TXN001863,57,894,8.65,8,Wednesday,fashion,transfer,atm,0,1,1,0,4,37.74,0.2291,9.78,1,0
TXN001864,52,158,57.58,17,Friday,grocery,bill_payment,atm,0,1,0,2,6,24.14,2.3857,8.24,1,0
TXN001865,43,1683,102.01,22,Wednesday,restaurant,purchase,mobile_app,0,1,1,1,4,79.77,1.2788,27.34,1,0
TXN001866,41,85,16.29,19,Saturday,fuel,purchase,mobile_app,0,1,1,0,10,40.74,0.4,41.38,0,0
TXN001867,36,1907,49.3,21,Saturday,restaurant,transfer,atm,1,0,1,0,7,91.39,0.5395,28.57,1,0
TXN001868,48,620,41.51,22,Wednesday,electronics,purchase,web,0,0,1,0,6,36.95,1.1235,4.25,0,0
TXN001869,34,1098,64.85,21,Saturday,restaurant,purchase,pos,0,1,0,0,6,41.79,1.5518,21.72,1,0
TXN001870,42,145,18.98,13,Monday,digital_goods,purchase,mobile_app,0,1,1,0,5,28.35,0.6694,36.26,0,0
TXN001871,50,1341,72.92,8,Wednesday,electronics,purchase,mobile_app,0,1,0,0,5,42.31,1.7235,47.27,0,0
TXN001872,32,1196,18.58,12,Monday,travel,cash_withdrawal,mobile_app,0,1,1,1,12,71.01,0.2616,72.97,0,0
TXN001873,31,1149,14.2,19,Monday,healthcare,purchase,atm,0,1,1,0,8,31.62,0.4491,66.27,1,0
TXN001874,23,138,13.29,10,Monday,digital_goods,transfer,web,0,1,1,0,6,61.76,0.2152,30.92,0,0
TXN001875,25,443,11.81,19,Monday,grocery,purchase,mobile_app,0,1,1,3,7,23.68,0.4985,35.79,0,0
TXN001876,18,1052,206.92,16,Saturday,restaurant,transfer,mobile_app,0,1,1,0,2,73.44,2.8174,45.12,0,0
TXN001877,48,1654,117.22,5,Thursday,grocery,purchase,atm,0,1,1,0,9,28.01,4.1855,4.54,1,1
TXN001878,63,391,88.42,22,Sunday,healthcare,purchase,mobile_app,0,1,1,0,5,78.51,1.1263,18.35,0,0
TXN001879,58,400,26.69,20,Thursday,restaurant,bill_payment,atm,0,1,1,1,7,44.43,0.6007,58.52,1,0
TXN001880,18,1006,103.08,14,Friday,restaurant,transfer,mobile_app,0,1,1,0,6,127.11,0.8109,8.13,0,0
TXN001881,48,3216,24.78,4,Tuesday,electronics,purchase,mobile_app,0,1,1,0,9,18.52,1.3375,3.07,0,0
TXN001882,57,501,4.53,5,Thursday,restaurant,purchase,mobile_app,0,1,1,1,7,14.69,0.3087,8.43,1,0
TXN001883,33,615,17.19,20,Wednesday,grocery,purchase,pos,0,1,1,2,3,27.28,0.6299,11.28,1,0
TXN001884,40,549,41.94,0,Sunday,fashion,bill_payment,mobile_app,0,1,1,1,9,15.69,2.6728,21.85,0,0
TXN001885,18,742,7.04,11,Sunday,restaurant,purchase,mobile_app,1,1,1,0,7,15.71,0.448,101.24,0,0
TXN001886,42,1737,36.9,14,Tuesday,restaurant,bill_payment,pos,0,1,1,0,5,66.52,0.5547,46.26,1,0
TXN001887,25,771,40.71,5,Friday,digital_goods,purchase,mobile_app,0,1,1,0,6,42.39,0.9603,31.73,0,0
TXN001888,42,3408,35.11,20,Friday,grocery,cash_withdrawal,mobile_app,0,1,1,0,6,30.1,1.1663,61.96,1,0
TXN001889,19,873,19.52,12,Friday,grocery,purchase,mobile_app,0,1,0,1,4,32.18,0.6065,10.77,0,0
TXN001890,46,1844,27.81,1,Monday,restaurant,purchase,atm,0,1,1,0,4,27.66,1.0054,10.43,1,0
TXN001891,52,650,205.61,7,Friday,fashion,bill_payment,web,0,1,0,0,3,139.53,1.4736,5.87,0,0
TXN001892,29,288,97.78,9,Saturday,grocery,purchase,pos,0,1,1,0,8,25.04,3.905,20.01,1,0
TXN001893,24,770,14.26,5,Wednesday,fashion,bill_payment,pos,0,1,1,0,5,16.41,0.8686,9.42,1,0
TXN001894,18,1160,69.65,22,Thursday,restaurant,purchase,web,0,1,1,1,14,75.43,0.9234,49.53,0,0
TXN001895,36,446,104.0,8,Monday,restaurant,purchase,mobile_app,0,1,1,1,4,36.4,2.857,4.26,0,0
TXN001896,31,1663,118.22,12,Sunday,restaurant,bill_payment,pos,0,1,0,0,4,184.55,0.6406,59.04,1,0
TXN001897,19,569,10.67,12,Monday,grocery,cash_withdrawal,pos,0,1,1,0,12,29.11,0.3666,7.92,1,0
TXN001898,45,349,89.06,5,Tuesday,electronics,purchase,pos,1,0,1,1,8,78.19,1.139,182.76,1,0
TXN001899,33,3014,191.34,13,Wednesday,fashion,purchase,mobile_app,0,1,1,0,4,92.68,2.0644,11.26,0,0
TXN001900,25,427,36.04,8,Saturday,restaurant,purchase,atm,1,0,1,1,4,29.21,1.2336,319.48,1,0
TXN001901,32,556,22.09,0,Friday,restaurant,transfer,atm,0,1,1,1,2,24.91,0.8871,22.09,0,0
TXN001902,53,1288,24.31,9,Monday,healthcare,purchase,pos,1,0,1,1,4,72.51,0.3353,57.58,1,0
TXN001903,47,633,58.67,14,Tuesday,grocery,purchase,mobile_app,1,0,1,0,5,64.32,0.9121,63.69,0,0
TXN001904,37,359,35.6,2,Saturday,restaurant,purchase,pos,0,1,1,1,5,15.4,2.3114,16.03,1,0
TXN001905,47,515,7.38,18,Wednesday,travel,cash_withdrawal,atm,0,1,0,1,8,18.87,0.3912,55.76,1,0
TXN001906,24,2506,6.38,15,Monday,grocery,bill_payment,pos,0,1,1,0,7,8.0,0.7975,19.22,1,0
TXN001907,39,1188,46.98,7,Sunday,healthcare,transfer,atm,0,1,0,1,7,65.28,0.7197,10.4,1,0
TXN001908,41,1346,20.27,14,Tuesday,healthcare,purchase,pos,0,1,1,0,3,35.22,0.5756,3.92,1,0
TXN001909,33,973,43.02,7,Thursday,electronics,purchase,mobile_app,0,1,0,0,5,37.84,1.1371,8.77,0,0
TXN001910,45,1088,16.47,15,Tuesday,healthcare,purchase,mobile_app,0,1,1,0,5,12.58,1.3089,62.65,0,0
TXN001911,29,598,25.05,3,Saturday,grocery,transfer,mobile_app,0,1,1,0,10,19.29,1.2991,33.2,0,0
TXN001912,46,891,14.19,14,Saturday,healthcare,purchase,pos,1,1,1,0,8,30.14,0.4708,128.03,1,0
TXN001913,46,125,7.62,1,Wednesday,digital_goods,purchase,mobile_app,0,1,1,2,4,26.2,0.2908,15.05,0,1
TXN001914,18,1513,53.18,0,Friday,electronics,purchase,atm,0,1,1,1,5,46.29,1.149,13.84,1,0
TXN001915,54,594,42.77,6,Sunday,fuel,bill_payment,pos,0,1,1,0,6,64.72,0.6608,41.07,1,0
TXN001916,18,311,778.76,4,Saturday,fashion,purchase,pos,0,1,0,0,7,217.92,3.5736,50.61,1,0
TXN001917,31,927,154.85,11,Wednesday,electronics,purchase,atm,0,1,1,1,6,41.91,3.6945,12.41,1,0
TXN001918,52,704,378.56,3,Thursday,travel,transfer,pos,1,0,1,0,8,94.93,3.988,76.61,0,1
TXN001919,35,1479,11.31,5,Sunday,fuel,bill_payment,mobile_app,1,0,0,0,6,23.39,0.4834,232.26,0,1
TXN001920,20,782,18.25,2,Monday,grocery,purchase,web,0,1,1,0,5,12.73,1.4333,3.5,0,0
TXN001921,25,506,58.76,21,Monday,grocery,transfer,web,0,1,1,1,9,32.99,1.7808,27.17,0,0
TXN001922,52,796,22.1,17,Tuesday,electronics,cash_withdrawal,pos,0,1,1,0,5,13.46,1.6422,20.86,1,0
TXN001923,18,1979,31.67,5,Saturday,fashion,purchase,mobile_app,0,1,1,0,5,42.97,0.737,4.51,1,0
TXN001924,54,1511,57.92,2,Tuesday,travel,purchase,mobile_app,0,1,1,0,6,24.24,2.3893,38.15,0,0
TXN001925,38,1186,9.91,20,Wednesday,restaurant,cash_withdrawal,atm,0,1,1,0,8,10.41,0.9516,6.58,1,0
TXN001926,23,1553,154.81,16,Friday,grocery,cash_withdrawal,web,0,1,1,1,9,148.4,1.0431,10.78,0,0
TXN001927,31,1247,9.08,21,Tuesday,grocery,purchase,pos,0,1,1,0,4,28.87,0.3144,151.33,1,0
TXN001928,26,402,19.79,4,Wednesday,fuel,purchase,web,0,1,0,1,4,13.08,1.5132,9.99,0,0
TXN001929,50,1353,64.02,8,Thursday,grocery,cash_withdrawal,pos,0,1,1,0,9,81.18,0.7886,15.54,1,0
TXN001930,49,1672,33.45,2,Tuesday,fuel,purchase,web,0,1,1,0,8,25.16,1.3293,93.85,0,0
TXN001931,18,1733,105.03,10,Sunday,restaurant,cash_withdrawal,pos,0,1,1,0,8,93.22,1.1267,66.21,1,0
TXN001932,34,334,27.17,3,Tuesday,fuel,cash_withdrawal,atm,0,1,1,1,4,25.08,1.0836,0.96,1,0
TXN001933,28,558,26.51,0,Saturday,travel,purchase,mobile_app,0,1,0,1,5,28.81,0.9204,135.74,0,1
TXN001934,56,496,91.34,12,Thursday,digital_goods,purchase,mobile_app,0,0,1,0,5,54.5,1.6759,82.26,0,0
TXN001935,21,645,53.73,23,Monday,grocery,purchase,pos,0,1,1,0,5,65.18,0.8243,24.72,1,0
TXN001936,60,1104,24.67,15,Monday,digital_goods,purchase,mobile_app,1,1,1,0,6,73.94,0.3336,122.04,0,1
TXN001937,39,911,57.11,18,Thursday,electronics,purchase,atm,0,1,1,0,2,39.86,1.4328,61.76,1,0
TXN001938,24,911,33.05,19,Wednesday,grocery,cash_withdrawal,mobile_app,0,1,1,0,6,62.22,0.5313,41.07,1,0
TXN001939,30,261,26.67,23,Tuesday,restaurant,transfer,pos,0,1,1,0,7,72.74,0.3666,103.36,1,0
TXN001940,29,542,22.39,3,Sunday,electronics,purchase,mobile_app,0,1,1,0,8,49.13,0.4557,95.55,0,0
TXN001941,22,1815,44.76,6,Thursday,restaurant,cash_withdrawal,web,0,1,1,0,7,38.37,1.1665,21.26,0,0
TXN001942,40,1668,13.33,14,Sunday,digital_goods,purchase,web,0,1,1,0,5,15.02,0.8874,25.21,0,0
TXN001943,23,773,13.41,19,Tuesday,fashion,transfer,mobile_app,0,1,1,0,5,65.46,0.2048,7.55,0,0
TXN001944,18,1355,31.63,18,Tuesday,fuel,purchase,web,0,1,0,0,8,43.83,0.7216,8.62,0,0
TXN001945,34,1038,69.69,17,Friday,healthcare,purchase,pos,0,1,1,1,7,31.57,2.2075,18.52,1,0
TXN001946,18,1453,73.34,7,Tuesday,restaurant,purchase,atm,0,1,0,1,7,106.7,0.6873,37.84,1,0
TXN001947,29,1394,12.84,8,Tuesday,grocery,purchase,pos,0,1,1,1,5,15.21,0.8444,102.18,1,0
TXN001948,27,817,279.96,1,Monday,digital_goods,bill_payment,pos,0,1,1,0,6,138.89,2.0157,8.94,1,0
TXN001949,28,1190,70.58,7,Monday,electronics,purchase,atm,0,1,1,1,4,41.84,1.6867,19.53,1,1
TXN001950,65,1085,106.09,3,Saturday,grocery,purchase,web,0,1,1,2,7,53.44,1.9851,45.6,0,0
TXN001951,40,833,4.13,22,Wednesday,grocery,cash_withdrawal,pos,1,0,1,0,7,31.99,0.1292,63.96,1,0
TXN001952,42,711,42.43,2,Sunday,travel,purchase,web,0,1,1,0,5,12.8,3.3139,35.19,0,1
TXN001953,18,2294,57.84,8,Tuesday,travel,purchase,web,0,1,1,0,4,38.45,1.5041,23.04,0,0
TXN001954,30,833,302.86,21,Wednesday,electronics,purchase,pos,0,1,1,0,6,54.11,5.5972,5.17,1,0
TXN001955,42,1301,37.47,22,Wednesday,fuel,purchase,pos,0,1,1,0,6,69.19,0.5416,60.04,1,1
